,category,departure_date,departure_time,from_city,from_station,num_passengers,price,to_city,to_station,additional_luggage
2615,direct,2019-03-12,07:40,Sacramento,65th Light Rail Station,1,43,Los Angeles,North Hollywood Station,
2616,direct,2019-03-12,09:40,Sacramento,65th Light Rail Station,1,48,Los Angeles,North Hollywood Station,
2617,direct,2019-03-12,13:20,Sacramento,65th Light Rail Station,1,45,Los Angeles,North Hollywood Station,
2618,direct,2019-03-12,09:40,Sacramento,65th Light Rail Station,3,48,Los Angeles,North Hollywood Station,False
2619,direct,2019-03-10,07:50,San Francisco,Transbay Terminal,1,44,Las Vegas,Union Plaza,
2620,direct,2019-03-10,09:30,San Francisco,Transbay Terminal,1,47,Las Vegas,Union Plaza,
2621,direct,2019-03-10,13:30,San Francisco,Transbay Terminal,1,57,Las Vegas,Union Plaza,
2622,direct,2019-03-10,15:30,San Francisco,Transbay Terminal,1,48,Las Vegas,Union Plaza,
2623,direct,2019-03-10,17:40,San Francisco,Transbay Terminal,1,57,Las Vegas,Union Plaza,
2624,direct,2019-03-10,19:00,San Francisco,Transbay Terminal,1,52,Las Vegas,Union Plaza,
2625,direct,2019-03-10,07:50,San Francisco,Transbay Terminal,1,44,Las Vegas,Union Plaza,False
2626,direct,2019-03-13,06:30,San Diego,El Cajon Bus Stop,1,62,San Francisco,Transbay Terminal,
2627,direct,2019-03-13,07:20,San Diego,El Cajon Bus Stop,1,55,San Francisco,Transbay Terminal,
2628,direct,2019-03-13,09:10,San Diego,El Cajon Bus Stop,1,58,San Francisco,Transbay Terminal,
2629,direct,2019-03-13,10:30,San Diego,El Cajon Bus Stop,1,51,San Francisco,Transbay Terminal,
2630,direct,2019-03-13,13:20,San Diego,El Cajon Bus Stop,1,47,San Francisco,Transbay Terminal,
2631,direct,2019-03-13,14:50,San Diego,El Cajon Bus Stop,1,62,San Francisco,Transbay Terminal,
2632,direct,2019-03-13,06:30,San Diego,El Cajon Bus Stop,4,62,San Francisco,Transbay Terminal,False
2633,direct,2019-03-03,08:10,Long Beach,Downtown Station,1,35,Fresno,2660 Tulare St,
2634,direct,2019-03-03,11:20,Long Beach,Downtown Station,1,33,Fresno,2660 Tulare St,
2635,direct,2019-03-03,12:30,Long Beach,Downtown Station,1,41,Fresno,2660 Tulare St,
2636,direct,2019-03-03,12:50,Long Beach,Downtown Station,1,40,Fresno,2660 Tulare St,
2637,direct,2019-03-03,13:50,Long Beach,Downtown Station,1,42,Fresno,2660 Tulare St,
2638,direct,2019-03-03,07:00,San Francisco,Transbay Terminal,1,33,Fresno,2660 Tulare St,
2639,direct,2019-03-03,07:10,San Francisco,Transbay Terminal,1,34,Fresno,2660 Tulare St,
2640,direct,2019-03-03,08:20,San Francisco,Transbay Terminal,1,38,Fresno,2660 Tulare St,
2641,direct,2019-03-03,13:00,San Francisco,Transbay Terminal,1,33,Fresno,2660 Tulare St,
2642,direct,2019-03-03,15:20,San Francisco,Transbay Terminal,1,29,Fresno,2660 Tulare St,
2643,direct,2019-03-03,16:10,San Francisco,Transbay Terminal,1,30,Fresno,2660 Tulare St,
2644,direct,2019-03-03,18:20,San Francisco,Transbay Terminal,1,32,Fresno,2660 Tulare St,
2645,direct,2019-03-03,18:40,San Francisco,Transbay Terminal,1,29,Fresno,2660 Tulare St,
2646,direct,2019-03-03,19:30,San Francisco,Transbay Terminal,1,34,Fresno,2660 Tulare St,
2647,direct,2019-03-03,07:00,San Francisco,Transbay Terminal,1,33,Fresno,2660 Tulare St,False
2648,direct,2019-03-03,07:10,Fresno,2660 Tulare St,1,37,Las Vegas,Union Plaza,
2649,direct,2019-03-03,07:40,Fresno,2660 Tulare St,1,38,Las Vegas,Union Plaza,
2650,direct,2019-03-03,10:50,Fresno,2660 Tulare St,1,38,Las Vegas,Union Plaza,
2651,direct,2019-03-03,12:20,Fresno,2660 Tulare St,1,37,Las Vegas,Union Plaza,
2652,direct,2019-03-03,12:30,Fresno,2660 Tulare St,1,42,Las Vegas,Union Plaza,
2653,direct,2019-03-03,13:10,Fresno,2660 Tulare St,1,42,Las Vegas,Union Plaza,
2654,direct,2019-03-03,15:20,Fresno,2660 Tulare St,1,37,Las Vegas,Union Plaza,
2655,direct,2019-03-03,15:50,Fresno,2660 Tulare St,1,42,Las Vegas,Union Plaza,
2656,direct,2019-03-03,18:00,Fresno,2660 Tulare St,1,38,Las Vegas,Union Plaza,
2657,direct,2019-03-03,18:10,Fresno,2660 Tulare St,1,35,Las Vegas,Union Plaza,
2658,direct,2019-03-03,07:10,Fresno,2660 Tulare St,4,37,Las Vegas,Union Plaza,False
2659,direct,2019-03-05,07:50,Anaheim,Anaheim Bus Station,1,12,Los Angeles,North Hollywood Station,
2660,direct,2019-03-05,10:20,Anaheim,Anaheim Bus Station,1,14,Los Angeles,North Hollywood Station,
2661,direct,2019-03-05,11:50,Anaheim,Anaheim Bus Station,1,11,Los Angeles,North Hollywood Station,
2662,direct,2019-03-05,13:40,Anaheim,Anaheim Bus Station,1,13,Los Angeles,North Hollywood Station,
2663,direct,2019-03-05,14:00,Anaheim,Anaheim Bus Station,1,12,Los Angeles,North Hollywood Station,
2664,direct,2019-03-05,15:10,Anaheim,Anaheim Bus Station,1,14,Los Angeles,North Hollywood Station,
2665,direct,2019-03-05,16:00,Anaheim,Anaheim Bus Station,1,12,Los Angeles,North Hollywood Station,
2666,direct,2019-03-05,17:10,Anaheim,Anaheim Bus Station,1,13,Los Angeles,North Hollywood Station,
2667,direct,2019-03-05,17:20,Anaheim,Anaheim Bus Station,1,13,Los Angeles,North Hollywood Station,
2668,direct,2019-03-05,17:40,Anaheim,Anaheim Bus Station,1,12,Los Angeles,North Hollywood Station,
2669,direct,2019-03-05,07:50,Anaheim,Anaheim Bus Station,4,12,Los Angeles,North Hollywood Station,
2670,direct,2019-03-05,10:20,Anaheim,Anaheim Bus Station,4,14,Los Angeles,North Hollywood Station,
2671,direct,2019-03-05,11:50,Anaheim,Anaheim Bus Station,4,11,Los Angeles,North Hollywood Station,
2672,direct,2019-03-05,13:40,Anaheim,Anaheim Bus Station,4,13,Los Angeles,North Hollywood Station,
2673,direct,2019-03-05,14:00,Anaheim,Anaheim Bus Station,4,12,Los Angeles,North Hollywood Station,
2674,direct,2019-03-05,15:10,Anaheim,Anaheim Bus Station,4,14,Los Angeles,North Hollywood Station,
2675,direct,2019-03-05,16:00,Anaheim,Anaheim Bus Station,4,12,Los Angeles,North Hollywood Station,
2676,direct,2019-03-05,17:10,Anaheim,Anaheim Bus Station,4,13,Los Angeles,North Hollywood Station,
2677,direct,2019-03-05,17:20,Anaheim,Anaheim Bus Station,4,13,Los Angeles,North Hollywood Station,
2678,direct,2019-03-05,10:20,Anaheim,Anaheim Bus Station,4,14,Los Angeles,North Hollywood Station,False
2679,direct,2019-03-06,10:50,Fresno,2660 Tulare St,1,30,San Francisco,Transbay Terminal,
2680,direct,2019-03-06,12:40,Fresno,2660 Tulare St,1,35,San Francisco,Transbay Terminal,
2681,direct,2019-03-06,13:10,Fresno,2660 Tulare St,1,35,San Francisco,Transbay Terminal,
2682,direct,2019-03-06,13:30,Fresno,2660 Tulare St,1,31,San Francisco,Transbay Terminal,
2683,direct,2019-03-06,14:20,Fresno,2660 Tulare St,1,34,San Francisco,Transbay Terminal,
2684,direct,2019-03-06,14:40,Fresno,2660 Tulare St,1,32,San Francisco,Transbay Terminal,
2685,direct,2019-03-06,16:10,Fresno,2660 Tulare St,1,31,San Francisco,Transbay Terminal,
2686,direct,2019-03-06,19:40,Fresno,2660 Tulare St,1,33,San Francisco,Transbay Terminal,
2687,direct,2019-03-05,07:40,Vancouver,Pacific Central Station,4,29,Seattle,Westlake Station,
2688,direct,2019-03-05,09:10,Vancouver,Pacific Central Station,4,27,Seattle,Westlake Station,
2689,direct,2019-03-05,13:10,Vancouver,Pacific Central Station,4,26,Seattle,Westlake Station,
2690,direct,2019-03-05,13:40,Vancouver,Pacific Central Station,4,26,Seattle,Westlake Station,
2691,direct,2019-03-05,15:00,Vancouver,Pacific Central Station,4,27,Seattle,Westlake Station,
2692,direct,2019-03-05,15:20,Vancouver,Pacific Central Station,4,28,Seattle,Westlake Station,
2693,direct,2019-03-05,15:40,Vancouver,Pacific Central Station,4,25,Seattle,Westlake Station,
2694,direct,2019-03-05,16:10,Vancouver,Pacific Central Station,4,31,Seattle,Westlake Station,
2695,direct,2019-03-05,17:40,Vancouver,Pacific Central Station,4,25,Seattle,Westlake Station,
2696,direct,2019-03-05,18:20,Vancouver,Pacific Central Station,4,30,Seattle,Westlake Station,
2697,direct,2019-03-01,07:10,Vancouver,Pacific Central Station,1,41,Portland,SW Arthur & 1st,
2698,direct,2019-03-01,08:40,Vancouver,Pacific Central Station,1,44,Portland,SW Arthur & 1st,
2699,direct,2019-03-01,09:30,Vancouver,Pacific Central Station,1,38,Portland,SW Arthur & 1st,
2700,direct,2019-03-01,11:50,Vancouver,Pacific Central Station,1,40,Portland,SW Arthur & 1st,
2701,direct,2019-03-01,14:10,Vancouver,Pacific Central Station,1,45,Portland,SW Arthur & 1st,
2702,direct,2019-03-01,14:30,Vancouver,Pacific Central Station,1,44,Portland,SW Arthur & 1st,
2703,direct,2019-03-01,17:00,Vancouver,Pacific Central Station,1,41,Portland,SW Arthur & 1st,
2704,direct,2019-03-01,19:00,Vancouver,Pacific Central Station,1,42,Portland,SW Arthur & 1st,
2705,direct,2019-03-05,10:30,Los Angeles,North Hollywood Station,1,51,Sacramento,65th Light Rail Station,
2706,direct,2019-03-05,15:20,Los Angeles,North Hollywood Station,1,42,Sacramento,65th Light Rail Station,
2707,direct,2019-03-05,19:00,Los Angeles,North Hollywood Station,1,47,Sacramento,65th Light Rail Station,
2708,direct,2019-03-05,08:10,Long Beach,Downtown Station,1,42,Fresno,2660 Tulare St,
2709,direct,2019-03-05,11:20,Long Beach,Downtown Station,1,42,Fresno,2660 Tulare St,
2710,direct,2019-03-05,12:30,Long Beach,Downtown Station,1,33,Fresno,2660 Tulare St,
2711,direct,2019-03-05,12:50,Long Beach,Downtown Station,1,44,Fresno,2660 Tulare St,
2712,direct,2019-03-05,13:50,Long Beach,Downtown Station,1,37,Fresno,2660 Tulare St,
2713,direct,2019-03-03,08:10,Long Beach,Downtown Station,3,35,Fresno,2660 Tulare St,
2714,direct,2019-03-03,11:20,Long Beach,Downtown Station,3,33,Fresno,2660 Tulare St,
2715,direct,2019-03-03,12:30,Long Beach,Downtown Station,3,41,Fresno,2660 Tulare St,
2716,direct,2019-03-03,12:50,Long Beach,Downtown Station,3,40,Fresno,2660 Tulare St,
2717,direct,2019-03-02,06:40,Las Vegas,Union Plaza,1,56,San Francisco,Transbay Terminal,
2718,direct,2019-03-02,11:30,Las Vegas,Union Plaza,1,48,San Francisco,Transbay Terminal,
2719,direct,2019-03-02,12:30,Las Vegas,Union Plaza,1,52,San Francisco,Transbay Terminal,
2720,direct,2019-03-02,13:00,Las Vegas,Union Plaza,1,41,San Francisco,Transbay Terminal,
2721,direct,2019-03-02,17:30,Las Vegas,Union Plaza,1,51,San Francisco,Transbay Terminal,
2722,direct,2019-03-02,18:50,Las Vegas,Union Plaza,1,48,San Francisco,Transbay Terminal,
2723,direct,2019-03-02,09:00,Philadelphia,10th and Filbert,2,22,New York,Penn Station,
2724,direct,2019-03-02,10:10,Philadelphia,10th and Filbert,2,25,New York,Penn Station,
2725,direct,2019-03-02,12:30,Philadelphia,10th and Filbert,2,21,New York,Penn Station,
2726,direct,2019-03-02,13:10,Philadelphia,10th and Filbert,2,24,New York,Penn Station,
2727,direct,2019-03-02,13:50,Philadelphia,10th and Filbert,2,22,New York,Penn Station,
2728,direct,2019-03-02,18:00,Philadelphia,10th and Filbert,2,22,New York,Penn Station,
2729,direct,2019-03-06,07:00,San Francisco,Transbay Terminal,1,53,San Diego,El Cajon Bus Stop,
2730,direct,2019-03-06,08:50,San Francisco,Transbay Terminal,1,49,San Diego,El Cajon Bus Stop,
2731,direct,2019-03-06,09:00,San Francisco,Transbay Terminal,1,58,San Diego,El Cajon Bus Stop,
2732,direct,2019-03-06,16:00,San Francisco,Transbay Terminal,1,60,San Diego,El Cajon Bus Stop,
2733,direct,2019-03-06,17:00,San Francisco,Transbay Terminal,1,61,San Diego,El Cajon Bus Stop,
2734,direct,2019-03-06,18:40,San Francisco,Transbay Terminal,1,50,San Diego,El Cajon Bus Stop,
2735,direct,2019-03-03,07:00,San Francisco,Transbay Terminal,4,50,San Diego,El Cajon Bus Stop,
2736,direct,2019-03-03,08:50,San Francisco,Transbay Terminal,4,50,San Diego,El Cajon Bus Stop,
2737,direct,2019-03-03,09:00,San Francisco,Transbay Terminal,4,64,San Diego,El Cajon Bus Stop,
2738,direct,2019-03-03,16:00,San Francisco,Transbay Terminal,4,60,San Diego,El Cajon Bus Stop,
2739,direct,2019-03-03,17:00,San Francisco,Transbay Terminal,4,55,San Diego,El Cajon Bus Stop,
2740,direct,2019-03-01,07:10,Portland,SW Arthur & 1st,4,36,Vancouver,Pacific Central Station,
2741,direct,2019-03-01,07:20,Portland,SW Arthur & 1st,4,46,Vancouver,Pacific Central Station,
2742,direct,2019-03-01,07:50,Portland,SW Arthur & 1st,4,38,Vancouver,Pacific Central Station,
2743,direct,2019-03-01,08:30,Portland,SW Arthur & 1st,4,41,Vancouver,Pacific Central Station,
2744,direct,2019-03-01,10:00,Portland,SW Arthur & 1st,4,44,Vancouver,Pacific Central Station,
2745,direct,2019-03-01,10:10,Portland,SW Arthur & 1st,4,37,Vancouver,Pacific Central Station,
2746,direct,2019-03-01,19:40,Portland,SW Arthur & 1st,4,41,Vancouver,Pacific Central Station,
2747,direct,2019-03-04,06:10,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
2748,direct,2019-03-04,07:20,Seattle,Westlake Station,1,30,Vancouver,Pacific Central Station,
2749,direct,2019-03-04,08:00,Seattle,Westlake Station,1,31,Vancouver,Pacific Central Station,
2750,direct,2019-03-04,08:50,Seattle,Westlake Station,1,25,Vancouver,Pacific Central Station,
2751,direct,2019-03-04,11:10,Seattle,Westlake Station,1,28,Vancouver,Pacific Central Station,
2752,direct,2019-03-04,12:00,Seattle,Westlake Station,1,22,Vancouver,Pacific Central Station,
2753,direct,2019-03-04,12:20,Seattle,Westlake Station,1,26,Vancouver,Pacific Central Station,
2754,direct,2019-03-04,15:20,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
2755,direct,2019-03-04,18:10,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
2756,direct,2019-03-04,18:20,Seattle,Westlake Station,1,30,Vancouver,Pacific Central Station,
2757,direct,2019-03-03,07:30,Seattle,Westlake Station,2,32,Portland,SW Arthur & 1st,
2758,direct,2019-03-03,09:00,Seattle,Westlake Station,2,29,Portland,SW Arthur & 1st,
2759,direct,2019-03-03,09:20,Seattle,Westlake Station,2,27,Portland,SW Arthur & 1st,
2760,direct,2019-03-03,09:30,Seattle,Westlake Station,2,33,Portland,SW Arthur & 1st,
2761,direct,2019-03-03,09:50,Seattle,Westlake Station,2,27,Portland,SW Arthur & 1st,
2762,direct,2019-03-03,12:10,Seattle,Westlake Station,2,32,Portland,SW Arthur & 1st,
2763,direct,2019-03-03,12:20,Seattle,Westlake Station,2,31,Portland,SW Arthur & 1st,
2764,direct,2019-03-03,18:30,Seattle,Westlake Station,2,30,Portland,SW Arthur & 1st,
2765,direct,2019-03-05,07:00,Portland,SW Arthur & 1st,2,27,Seattle,Westlake Station,
2766,direct,2019-03-05,11:20,Portland,SW Arthur & 1st,2,30,Seattle,Westlake Station,
2767,direct,2019-03-05,11:50,Portland,SW Arthur & 1st,2,32,Seattle,Westlake Station,
2768,direct,2019-03-05,12:20,Portland,SW Arthur & 1st,2,29,Seattle,Westlake Station,
2769,direct,2019-03-05,12:30,Portland,SW Arthur & 1st,2,30,Seattle,Westlake Station,
2770,direct,2019-03-05,12:40,Portland,SW Arthur & 1st,2,30,Seattle,Westlake Station,
2771,direct,2019-03-05,16:10,Portland,SW Arthur & 1st,2,30,Seattle,Westlake Station,
2772,direct,2019-03-05,17:30,Portland,SW Arthur & 1st,2,30,Seattle,Westlake Station,
2773,direct,2019-03-05,18:30,Portland,SW Arthur & 1st,2,30,Seattle,Westlake Station,
2774,direct,2019-03-05,19:00,Portland,SW Arthur & 1st,2,28,Seattle,Westlake Station,
2775,direct,2019-03-03,07:00,Portland,SW Arthur & 1st,2,30,Seattle,Westlake Station,
2776,direct,2019-03-03,11:20,Portland,SW Arthur & 1st,2,29,Seattle,Westlake Station,
2777,direct,2019-03-03,11:50,Portland,SW Arthur & 1st,2,28,Seattle,Westlake Station,
2778,direct,2019-03-03,12:20,Portland,SW Arthur & 1st,2,32,Seattle,Westlake Station,
2779,direct,2019-03-03,12:30,Portland,SW Arthur & 1st,2,36,Seattle,Westlake Station,
2780,direct,2019-03-03,12:40,Portland,SW Arthur & 1st,2,27,Seattle,Westlake Station,
2781,direct,2019-03-03,16:10,Portland,SW Arthur & 1st,2,29,Seattle,Westlake Station,
2782,direct,2019-03-03,17:30,Portland,SW Arthur & 1st,2,32,Seattle,Westlake Station,
2783,direct,2019-03-03,18:30,Portland,SW Arthur & 1st,2,32,Seattle,Westlake Station,
2784,direct,2019-03-03,19:00,Portland,SW Arthur & 1st,2,33,Seattle,Westlake Station,
2785,direct,2019-03-05,06:20,Washington,Silver Spring Bus Stop,2,38,New York,Penn Station,
2786,direct,2019-03-05,12:10,Washington,Silver Spring Bus Stop,2,33,New York,Penn Station,
2787,direct,2019-03-05,13:30,Washington,Silver Spring Bus Stop,2,37,New York,Penn Station,
2788,direct,2019-03-05,15:50,Washington,Silver Spring Bus Stop,2,40,New York,Penn Station,
2789,direct,2019-03-05,17:00,Washington,Silver Spring Bus Stop,2,38,New York,Penn Station,
2790,direct,2019-03-05,18:10,Washington,Silver Spring Bus Stop,2,37,New York,Penn Station,
2791,direct,2019-03-05,19:10,Washington,Silver Spring Bus Stop,2,40,New York,Penn Station,
2792,direct,2019-03-01,07:50,Anaheim,Anaheim Bus Station,3,12,Los Angeles,North Hollywood Station,
2793,direct,2019-03-01,10:20,Anaheim,Anaheim Bus Station,3,12,Los Angeles,North Hollywood Station,
2794,direct,2019-03-01,11:50,Anaheim,Anaheim Bus Station,3,10,Los Angeles,North Hollywood Station,
2795,direct,2019-03-01,13:40,Anaheim,Anaheim Bus Station,3,12,Los Angeles,North Hollywood Station,
2796,direct,2019-03-01,14:00,Anaheim,Anaheim Bus Station,3,12,Los Angeles,North Hollywood Station,
2797,direct,2019-03-01,15:10,Anaheim,Anaheim Bus Station,3,13,Los Angeles,North Hollywood Station,
2798,direct,2019-03-01,16:00,Anaheim,Anaheim Bus Station,3,12,Los Angeles,North Hollywood Station,
2799,direct,2019-03-01,17:10,Anaheim,Anaheim Bus Station,3,13,Los Angeles,North Hollywood Station,
2800,direct,2019-03-01,17:20,Anaheim,Anaheim Bus Station,3,12,Los Angeles,North Hollywood Station,
2801,direct,2019-03-01,17:40,Anaheim,Anaheim Bus Station,3,12,Los Angeles,North Hollywood Station,
2802,direct,2019-03-02,06:00,Long Beach,Downtown Station,4,12,Los Angeles,North Hollywood Station,
2803,direct,2019-03-02,06:20,Long Beach,Downtown Station,4,11,Los Angeles,North Hollywood Station,
2804,direct,2019-03-02,06:50,Long Beach,Downtown Station,4,12,Los Angeles,North Hollywood Station,
2805,direct,2019-03-02,08:10,Long Beach,Downtown Station,4,11,Los Angeles,North Hollywood Station,
2806,direct,2019-03-02,08:20,Long Beach,Downtown Station,4,11,Los Angeles,North Hollywood Station,
2807,direct,2019-03-02,09:40,Long Beach,Downtown Station,4,11,Los Angeles,North Hollywood Station,
2808,direct,2019-03-02,09:50,Long Beach,Downtown Station,4,12,Los Angeles,North Hollywood Station,
2809,direct,2019-03-02,11:00,Long Beach,Downtown Station,4,11,Los Angeles,North Hollywood Station,
2810,direct,2019-03-02,12:20,Long Beach,Downtown Station,4,10,Los Angeles,North Hollywood Station,
2811,direct,2019-03-02,13:00,Long Beach,Downtown Station,4,12,Los Angeles,North Hollywood Station,
2812,direct,2019-03-04,06:20,Washington,Silver Spring Bus Stop,3,36,New York,Penn Station,
2813,direct,2019-03-04,12:10,Washington,Silver Spring Bus Stop,3,39,New York,Penn Station,
2814,direct,2019-03-04,13:30,Washington,Silver Spring Bus Stop,3,32,New York,Penn Station,
2815,direct,2019-03-04,15:50,Washington,Silver Spring Bus Stop,3,33,New York,Penn Station,
2816,direct,2019-03-04,17:00,Washington,Silver Spring Bus Stop,3,34,New York,Penn Station,
2817,direct,2019-03-04,18:10,Washington,Silver Spring Bus Stop,3,37,New York,Penn Station,
2818,direct,2019-03-04,19:10,Washington,Silver Spring Bus Stop,3,39,New York,Penn Station,
2819,direct,2019-03-05,09:00,Philadelphia,10th and Filbert,4,23,New York,Penn Station,
2820,direct,2019-03-05,10:10,Philadelphia,10th and Filbert,4,23,New York,Penn Station,
2821,direct,2019-03-05,12:30,Philadelphia,10th and Filbert,4,22,New York,Penn Station,
2822,direct,2019-03-05,13:10,Philadelphia,10th and Filbert,4,22,New York,Penn Station,
2823,direct,2019-03-05,13:50,Philadelphia,10th and Filbert,4,22,New York,Penn Station,
2824,direct,2019-03-05,18:00,Philadelphia,10th and Filbert,4,21,New York,Penn Station,
2825,direct,2019-03-02,06:20,Washington,Silver Spring Bus Stop,1,34,New York,Penn Station,
2826,direct,2019-03-02,12:10,Washington,Silver Spring Bus Stop,1,38,New York,Penn Station,
2827,direct,2019-03-02,13:30,Washington,Silver Spring Bus Stop,1,30,New York,Penn Station,
2828,direct,2019-03-02,15:50,Washington,Silver Spring Bus Stop,1,35,New York,Penn Station,
2829,direct,2019-03-02,17:00,Washington,Silver Spring Bus Stop,1,39,New York,Penn Station,
2830,direct,2019-03-02,18:10,Washington,Silver Spring Bus Stop,1,36,New York,Penn Station,
2831,direct,2019-03-02,19:10,Washington,Silver Spring Bus Stop,1,36,New York,Penn Station,
2832,direct,2019-03-02,09:00,Philadelphia,10th and Filbert,3,22,New York,Penn Station,
2833,direct,2019-03-02,10:10,Philadelphia,10th and Filbert,3,25,New York,Penn Station,
2834,direct,2019-03-02,12:30,Philadelphia,10th and Filbert,3,21,New York,Penn Station,
2835,direct,2019-03-02,13:10,Philadelphia,10th and Filbert,3,24,New York,Penn Station,
2836,direct,2019-03-02,13:50,Philadelphia,10th and Filbert,3,22,New York,Penn Station,
2837,direct,2019-03-02,18:00,Philadelphia,10th and Filbert,3,22,New York,Penn Station,
2838,one-stop,2019-03-05,06:00,Las Vegas,Union Plaza,2,70,Sacramento,65th Light Rail Station,
2839,one-stop,2019-03-05,06:40,Las Vegas,Union Plaza,2,59,Sacramento,65th Light Rail Station,
2840,one-stop,2019-03-05,07:20,Las Vegas,Union Plaza,2,58,Sacramento,65th Light Rail Station,
2841,one-stop,2019-03-05,09:00,Las Vegas,Union Plaza,2,61,Sacramento,65th Light Rail Station,
2842,one-stop,2019-03-05,10:10,Las Vegas,Union Plaza,2,58,Sacramento,65th Light Rail Station,
2843,one-stop,2019-03-05,12:10,Las Vegas,Union Plaza,2,56,Sacramento,65th Light Rail Station,
2844,one-stop,2019-03-05,12:30,Las Vegas,Union Plaza,2,58,Sacramento,65th Light Rail Station,
2845,one-stop,2019-03-05,06:30,San Diego,El Cajon Bus Stop,3,63,Sacramento,65th Light Rail Station,
2846,one-stop,2019-03-05,06:50,San Diego,El Cajon Bus Stop,3,60,Sacramento,65th Light Rail Station,
2847,one-stop,2019-03-05,07:20,San Diego,El Cajon Bus Stop,3,66,Sacramento,65th Light Rail Station,
2848,one-stop,2019-03-05,09:10,San Diego,El Cajon Bus Stop,3,62,Sacramento,65th Light Rail Station,
2849,one-stop,2019-03-05,10:30,San Diego,El Cajon Bus Stop,3,59,Sacramento,65th Light Rail Station,
2850,one-stop,2019-03-05,11:30,San Diego,El Cajon Bus Stop,3,62,Sacramento,65th Light Rail Station,
2851,one-stop,2019-03-05,11:50,San Diego,El Cajon Bus Stop,3,66,Sacramento,65th Light Rail Station,
2852,one-stop,2019-03-05,14:20,San Diego,El Cajon Bus Stop,3,55,Sacramento,65th Light Rail Station,
2853,one-stop,2019-03-05,16:00,San Diego,El Cajon Bus Stop,3,60,Sacramento,65th Light Rail Station,
2854,one-stop,2019-03-05,18:10,San Diego,El Cajon Bus Stop,3,58,Sacramento,65th Light Rail Station,
2855,direct,2019-03-02,07:50,Anaheim,Anaheim Bus Station,1,13,Los Angeles,North Hollywood Station,
2856,direct,2019-03-02,10:20,Anaheim,Anaheim Bus Station,1,14,Los Angeles,North Hollywood Station,
2857,direct,2019-03-02,11:50,Anaheim,Anaheim Bus Station,1,13,Los Angeles,North Hollywood Station,
2858,direct,2019-03-02,13:40,Anaheim,Anaheim Bus Station,1,14,Los Angeles,North Hollywood Station,
2859,direct,2019-03-02,14:00,Anaheim,Anaheim Bus Station,1,14,Los Angeles,North Hollywood Station,
2860,direct,2019-03-02,15:10,Anaheim,Anaheim Bus Station,1,14,Los Angeles,North Hollywood Station,
2861,direct,2019-03-02,16:00,Anaheim,Anaheim Bus Station,1,10,Los Angeles,North Hollywood Station,
2862,direct,2019-03-02,17:10,Anaheim,Anaheim Bus Station,1,12,Los Angeles,North Hollywood Station,
2863,direct,2019-03-02,17:20,Anaheim,Anaheim Bus Station,1,12,Los Angeles,North Hollywood Station,
2864,direct,2019-03-02,17:40,Anaheim,Anaheim Bus Station,1,12,Los Angeles,North Hollywood Station,
2865,direct,2019-03-02,08:30,Washington,Silver Spring Bus Stop,4,32,Philadelphia,10th and Filbert,
2866,direct,2019-03-02,11:30,Washington,Silver Spring Bus Stop,4,26,Philadelphia,10th and Filbert,
2867,direct,2019-03-02,12:40,Washington,Silver Spring Bus Stop,4,32,Philadelphia,10th and Filbert,
2868,direct,2019-03-02,13:20,Washington,Silver Spring Bus Stop,4,28,Philadelphia,10th and Filbert,
2869,direct,2019-03-02,14:30,Washington,Silver Spring Bus Stop,4,29,Philadelphia,10th and Filbert,
2870,direct,2019-03-02,17:00,Washington,Silver Spring Bus Stop,4,26,Philadelphia,10th and Filbert,
2871,direct,2019-03-02,17:10,Washington,Silver Spring Bus Stop,4,27,Philadelphia,10th and Filbert,
2872,direct,2019-03-03,06:00,Long Beach,Downtown Station,4,11,Los Angeles,North Hollywood Station,
2873,direct,2019-03-03,06:20,Long Beach,Downtown Station,4,12,Los Angeles,North Hollywood Station,
2874,direct,2019-03-03,06:50,Long Beach,Downtown Station,4,10,Los Angeles,North Hollywood Station,
2875,direct,2019-03-03,08:10,Long Beach,Downtown Station,4,10,Los Angeles,North Hollywood Station,
2876,direct,2019-03-03,08:20,Long Beach,Downtown Station,4,12,Los Angeles,North Hollywood Station,
2877,direct,2019-03-03,09:40,Long Beach,Downtown Station,4,12,Los Angeles,North Hollywood Station,
2878,direct,2019-03-03,09:50,Long Beach,Downtown Station,4,13,Los Angeles,North Hollywood Station,
2879,direct,2019-03-03,11:00,Long Beach,Downtown Station,4,12,Los Angeles,North Hollywood Station,
2880,direct,2019-03-03,12:20,Long Beach,Downtown Station,4,12,Los Angeles,North Hollywood Station,
2881,direct,2019-03-03,13:00,Long Beach,Downtown Station,4,11,Los Angeles,North Hollywood Station,
2882,direct,2019-03-02,07:50,San Francisco,Transbay Terminal,1,52,Las Vegas,Union Plaza,
2883,direct,2019-03-02,09:30,San Francisco,Transbay Terminal,1,56,Las Vegas,Union Plaza,
2884,direct,2019-03-02,13:30,San Francisco,Transbay Terminal,1,44,Las Vegas,Union Plaza,
2885,direct,2019-03-02,15:30,San Francisco,Transbay Terminal,1,47,Las Vegas,Union Plaza,
2886,direct,2019-03-02,17:40,San Francisco,Transbay Terminal,1,55,Las Vegas,Union Plaza,
