,departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
5613,2019-03-02,07:10,Philadelphia,Intercity Terminal,Economy extra,4,Washington,Union Station,40
5614,2019-03-02,07:50,Philadelphia,Intercity Terminal,Economy extra,4,Washington,Union Station,35
5615,2019-03-02,08:40,Philadelphia,Intercity Terminal,Economy extra,4,Washington,Union Station,36
5616,2019-03-02,09:00,Philadelphia,Intercity Terminal,Economy extra,4,Washington,Union Station,39
5617,2019-03-02,12:00,Philadelphia,Intercity Terminal,Economy extra,4,Washington,Union Station,38
5618,2019-03-02,14:10,Philadelphia,Intercity Terminal,Economy extra,4,Washington,Union Station,41
5619,2019-03-02,15:30,Philadelphia,Intercity Terminal,Economy extra,4,Washington,Union Station,39
5620,2019-03-02,17:40,Philadelphia,Intercity Terminal,Economy extra,4,Washington,Union Station,40
5621,2019-03-01,08:10,New York,Port Authority Station,Economy,1,Washington,Union Station,37
5622,2019-03-01,08:20,New York,Port Authority Station,Economy,1,Washington,Union Station,32
5623,2019-03-01,11:10,New York,Port Authority Station,Economy,1,Washington,Union Station,33
5624,2019-03-01,12:00,New York,Port Authority Station,Economy,1,Washington,Union Station,38
5625,2019-03-01,12:30,New York,Port Authority Station,Economy,1,Washington,Union Station,38
5626,2019-03-01,13:40,New York,Port Authority Station,Economy,1,Washington,Union Station,38
5627,2019-03-01,19:30,New York,Port Authority Station,Economy,1,Washington,Union Station,37
5628,2019-03-10,08:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,27
5629,2019-03-10,09:30,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,27
5630,2019-03-10,10:10,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,30
5631,2019-03-10,11:00,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,33
5632,2019-03-10,12:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,28
5633,2019-03-10,13:30,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,27
5634,2019-03-10,17:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,30
5635,2019-03-10,17:50,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,26
5636,2019-03-04,10:20,San Diego,Santa Fe Depot,Economy extra,1,Sacramento,Sacramento Valley Station,76
5637,2019-03-04,10:50,San Diego,Santa Fe Depot,Economy extra,1,Sacramento,Sacramento Valley Station,74
5638,2019-03-04,11:00,San Diego,Santa Fe Depot,Economy extra,1,Sacramento,Sacramento Valley Station,86
5639,2019-03-04,12:50,San Diego,Santa Fe Depot,Economy extra,1,Sacramento,Sacramento Valley Station,85
5640,2019-03-04,13:00,San Diego,Santa Fe Depot,Economy extra,1,Sacramento,Sacramento Valley Station,77
5641,2019-03-04,13:20,San Diego,Santa Fe Depot,Economy extra,1,Sacramento,Sacramento Valley Station,82
5642,2019-03-04,13:30,San Diego,Santa Fe Depot,Economy extra,1,Sacramento,Sacramento Valley Station,88
5643,2019-03-04,19:50,San Diego,Santa Fe Depot,Economy extra,1,Sacramento,Sacramento Valley Station,86
5644,2019-03-12,08:30,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,23
5645,2019-03-12,09:50,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,21
5646,2019-03-12,10:10,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,23
5647,2019-03-12,10:20,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,24
5648,2019-03-12,11:50,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,25
5649,2019-03-12,14:00,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,21
5650,2019-03-12,16:10,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,23
5651,2019-03-12,17:30,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,23
5652,2019-03-04,07:10,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,28
5653,2019-03-04,07:50,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,32
5654,2019-03-04,08:40,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,26
5655,2019-03-04,09:00,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,30
5656,2019-03-04,12:00,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,27
5657,2019-03-04,14:10,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,23
5658,2019-03-04,15:30,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,27
5659,2019-03-04,17:40,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,28
5660,2019-03-03,07:40,Philadelphia,Intercity Terminal,Economy,1,New York,Port Authority Station,24
5661,2019-03-03,08:00,Philadelphia,Intercity Terminal,Economy,1,New York,Port Authority Station,19
5662,2019-03-03,11:30,Philadelphia,Intercity Terminal,Economy,1,New York,Port Authority Station,20
5663,2019-03-03,14:10,Philadelphia,Intercity Terminal,Economy,1,New York,Port Authority Station,22
5664,2019-03-03,16:30,Philadelphia,Intercity Terminal,Economy,1,New York,Port Authority Station,24
5665,2019-03-03,18:30,Philadelphia,Intercity Terminal,Economy,1,New York,Port Authority Station,21
5666,2019-03-03,19:40,Philadelphia,Intercity Terminal,Economy,1,New York,Port Authority Station,20
5667,2019-03-07,06:30,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,12
5668,2019-03-07,06:40,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,11
5669,2019-03-07,07:00,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,12
5670,2019-03-07,07:40,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,12
5671,2019-03-07,09:00,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,10
5672,2019-03-07,10:40,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,10
5673,2019-03-07,10:50,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,11
5674,2019-03-07,11:00,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,10
5675,2019-03-07,11:50,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,13
5676,2019-03-07,12:50,Long Beach,Downtown Station,Economy,1,Los Angeles,Union Station,12
5677,2019-03-03,07:00,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,39
5678,2019-03-03,08:40,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,31
5679,2019-03-03,10:30,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,36
5680,2019-03-03,11:30,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,37
5681,2019-03-03,11:40,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,35
5682,2019-03-03,11:50,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,33
5683,2019-03-03,13:00,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,32
5684,2019-03-03,15:40,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,33
5685,2019-03-03,15:50,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,34
5686,2019-03-03,19:40,San Diego,Santa Fe Depot,Economy extra,2,Long Beach,Downtown Station,35
5687,2019-03-02,10:20,San Diego,Santa Fe Depot,Flexible,1,Sacramento,Sacramento Valley Station,95
5688,2019-03-02,10:50,San Diego,Santa Fe Depot,Flexible,1,Sacramento,Sacramento Valley Station,95
5689,2019-03-02,11:00,San Diego,Santa Fe Depot,Flexible,1,Sacramento,Sacramento Valley Station,96
5690,2019-03-02,12:50,San Diego,Santa Fe Depot,Flexible,1,Sacramento,Sacramento Valley Station,94
5691,2019-03-02,13:00,San Diego,Santa Fe Depot,Flexible,1,Sacramento,Sacramento Valley Station,91
5692,2019-03-02,13:20,San Diego,Santa Fe Depot,Flexible,1,Sacramento,Sacramento Valley Station,89
5693,2019-03-02,13:30,San Diego,Santa Fe Depot,Flexible,1,Sacramento,Sacramento Valley Station,93
5694,2019-03-02,19:50,San Diego,Santa Fe Depot,Flexible,1,Sacramento,Sacramento Valley Station,93
5695,2019-03-02,08:30,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,24
5696,2019-03-02,09:50,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,21
5697,2019-03-02,10:10,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,24
5698,2019-03-02,10:20,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,20
5699,2019-03-02,11:50,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,25
5700,2019-03-02,14:00,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,22
5701,2019-03-02,16:10,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,19
5702,2019-03-02,17:30,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,24
5703,2019-03-06,09:20,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,44
5704,2019-03-06,11:00,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,53
5705,2019-03-06,11:40,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,50
5706,2019-03-06,15:10,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,51
5707,2019-03-06,17:50,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,49
5708,2019-03-06,18:20,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,52
5709,2019-03-06,18:50,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,59
5710,2019-03-05,09:20,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,55
5711,2019-03-05,11:00,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,42
5712,2019-03-05,11:40,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,49
5713,2019-03-05,15:10,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,50
5714,2019-03-05,17:50,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,53
5715,2019-03-05,18:20,Anaheim,Anaheim Intermodal Center,Economy,3,San Francisco,Salesforce Transit Center,52
5716,2019-03-01,08:20,New York,Port Authority Station,Economy,3,Washington,Union Station,32
5717,2019-03-01,11:10,New York,Port Authority Station,Economy,3,Washington,Union Station,33
5718,2019-03-01,12:00,New York,Port Authority Station,Economy,3,Washington,Union Station,38
5719,2019-03-01,13:40,New York,Port Authority Station,Economy,3,Washington,Union Station,38
5720,2019-03-04,07:40,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,23
5721,2019-03-04,08:30,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,24
5722,2019-03-04,10:20,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,23
5723,2019-03-04,10:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
5724,2019-03-04,11:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
5725,2019-03-04,12:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,24
5726,2019-03-04,13:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
5727,2019-03-04,13:20,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,26
5728,2019-03-04,17:50,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,22
5729,2019-03-04,18:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
5730,2019-03-01,06:10,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,24
5731,2019-03-01,06:50,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,25
5732,2019-03-01,08:30,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,27
5733,2019-03-01,09:50,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,28
5734,2019-03-01,10:00,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,24
5735,2019-03-01,12:40,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,25
5736,2019-03-01,12:50,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,26
5737,2019-03-01,13:30,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,25
5738,2019-03-01,14:10,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,28
5739,2019-03-01,16:30,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,26
5740,2019-03-03,06:50,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,46
5741,2019-03-03,07:00,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,44
5742,2019-03-03,08:30,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,56
5743,2019-03-03,10:20,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,48
5744,2019-03-03,10:30,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,47
5745,2019-03-03,19:00,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,43
5746,2019-03-03,19:30,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,52
5747,2019-03-10,08:10,New York,Port Authority Station,Flexible,1,Washington,Union Station,55
5748,2019-03-10,08:20,New York,Port Authority Station,Flexible,1,Washington,Union Station,56
5749,2019-03-10,11:10,New York,Port Authority Station,Flexible,1,Washington,Union Station,54
5750,2019-03-10,12:00,New York,Port Authority Station,Flexible,1,Washington,Union Station,60
5751,2019-03-10,12:30,New York,Port Authority Station,Flexible,1,Washington,Union Station,55
5752,2019-03-10,13:40,New York,Port Authority Station,Flexible,1,Washington,Union Station,56
5753,2019-03-10,14:00,New York,Port Authority Station,Flexible,1,Washington,Union Station,55
5754,2019-03-10,19:30,New York,Port Authority Station,Flexible,1,Washington,Union Station,56
5755,2019-03-09,08:10,New York,Port Authority Station,Economy,4,Washington,Union Station,33
5756,2019-03-09,08:20,New York,Port Authority Station,Economy,4,Washington,Union Station,42
5757,2019-03-09,11:10,New York,Port Authority Station,Economy,4,Washington,Union Station,40
5758,2019-03-09,12:00,New York,Port Authority Station,Economy,4,Washington,Union Station,38
5759,2019-03-09,12:30,New York,Port Authority Station,Economy,4,Washington,Union Station,39
5760,2019-03-09,13:40,New York,Port Authority Station,Economy,4,Washington,Union Station,37
5761,2019-03-09,14:00,New York,Port Authority Station,Economy,4,Washington,Union Station,39
5762,2019-03-09,19:30,New York,Port Authority Station,Economy,4,Washington,Union Station,41
5763,2019-03-05,08:30,New York,Port Authority Station,Economy,1,Philadelphia,Intercity Terminal,24
5764,2019-03-05,09:50,New York,Port Authority Station,Economy,1,Philadelphia,Intercity Terminal,26
5765,2019-03-05,10:10,New York,Port Authority Station,Economy,1,Philadelphia,Intercity Terminal,22
5766,2019-03-05,10:20,New York,Port Authority Station,Economy,1,Philadelphia,Intercity Terminal,24
5767,2019-03-05,11:50,New York,Port Authority Station,Economy,1,Philadelphia,Intercity Terminal,24
5768,2019-03-05,16:10,New York,Port Authority Station,Economy,1,Philadelphia,Intercity Terminal,23
5769,2019-03-05,17:30,New York,Port Authority Station,Economy,1,Philadelphia,Intercity Terminal,20
5770,2019-03-03,07:40,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,48
5771,2019-03-03,07:50,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,43
5772,2019-03-03,09:20,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,47
5773,2019-03-03,10:50,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,47
5774,2019-03-03,11:20,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,48
5775,2019-03-03,14:20,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,46
5776,2019-03-03,15:00,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,46
5777,2019-03-03,16:40,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,47
5778,2019-03-03,16:50,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,42
5779,2019-03-03,18:10,San Diego,Santa Fe Depot,Flexible,1,Los Angeles,Union Station,47
5780,2019-03-10,07:10,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,28
5781,2019-03-10,07:50,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,26
5782,2019-03-10,08:40,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,25
5783,2019-03-10,09:00,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,31
5784,2019-03-10,12:00,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,25
5785,2019-03-10,14:10,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,31
5786,2019-03-10,15:30,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,25
5787,2019-03-10,17:40,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,30
5788,2019-03-10,07:10,Philadelphia,Intercity Terminal,Economy extra,2,Washington,Union Station,38
5789,2019-03-10,07:50,Philadelphia,Intercity Terminal,Economy extra,2,Washington,Union Station,36
5790,2019-03-10,08:40,Philadelphia,Intercity Terminal,Economy extra,2,Washington,Union Station,35
5791,2019-03-10,09:00,Philadelphia,Intercity Terminal,Economy extra,2,Washington,Union Station,41
5792,2019-03-10,12:00,Philadelphia,Intercity Terminal,Economy extra,2,Washington,Union Station,35
5793,2019-03-10,14:10,Philadelphia,Intercity Terminal,Economy extra,2,Washington,Union Station,41
5794,2019-03-10,15:30,Philadelphia,Intercity Terminal,Economy extra,2,Washington,Union Station,35
5795,2019-03-10,17:40,Philadelphia,Intercity Terminal,Economy extra,2,Washington,Union Station,40
5796,2019-03-08,07:10,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,30
5797,2019-03-08,07:50,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,27
5798,2019-03-08,08:40,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,25
5799,2019-03-08,09:00,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,26
5800,2019-03-08,12:00,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,30
5801,2019-03-08,14:10,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,28
5802,2019-03-08,15:30,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,33
5803,2019-03-08,17:40,Philadelphia,Intercity Terminal,Economy,1,Washington,Union Station,32
5804,2019-03-02,08:30,New York,Port Authority Station,Economy extra,2,Philadelphia,Intercity Terminal,34
5805,2019-03-02,09:50,New York,Port Authority Station,Economy extra,2,Philadelphia,Intercity Terminal,31
5806,2019-03-02,10:10,New York,Port Authority Station,Economy extra,2,Philadelphia,Intercity Terminal,34
5807,2019-03-02,10:20,New York,Port Authority Station,Economy extra,2,Philadelphia,Intercity Terminal,30
5808,2019-03-02,11:50,New York,Port Authority Station,Economy extra,2,Philadelphia,Intercity Terminal,35
5809,2019-03-02,14:00,New York,Port Authority Station,Economy extra,2,Philadelphia,Intercity Terminal,32
5810,2019-03-02,16:10,New York,Port Authority Station,Economy extra,2,Philadelphia,Intercity Terminal,29
5811,2019-03-02,17:30,New York,Port Authority Station,Economy extra,2,Philadelphia,Intercity Terminal,34
5812,2019-03-03,07:10,Philadelphia,Intercity Terminal,Economy extra,1,Washington,Union Station,43
5813,2019-03-03,07:50,Philadelphia,Intercity Terminal,Economy extra,1,Washington,Union Station,38
5814,2019-03-03,08:40,Philadelphia,Intercity Terminal,Economy extra,1,Washington,Union Station,42
5815,2019-03-03,09:00,Philadelphia,Intercity Terminal,Economy extra,1,Washington,Union Station,42
5816,2019-03-03,12:00,Philadelphia,Intercity Terminal,Economy extra,1,Washington,Union Station,38
5817,2019-03-03,14:10,Philadelphia,Intercity Terminal,Economy extra,1,Washington,Union Station,39
5818,2019-03-03,15:30,Philadelphia,Intercity Terminal,Economy extra,1,Washington,Union Station,41
5819,2019-03-03,17:40,Philadelphia,Intercity Terminal,Economy extra,1,Washington,Union Station,35
5820,2019-03-07,06:40,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,77
5821,2019-03-07,08:00,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,79
5822,2019-03-07,08:40,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,68
5823,2019-03-07,10:10,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,78
5824,2019-03-07,11:40,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,75
5825,2019-03-07,11:50,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,73
5826,2019-03-07,12:10,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,73
5827,2019-03-07,13:30,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,68
5828,2019-03-07,13:50,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,73
5829,2019-03-07,14:00,Sacramento,Sacramento Valley Station,Economy extra,4,Anaheim,Anaheim Intermodal Center,72
5830,2019-03-01,07:40,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,27
5831,2019-03-01,07:50,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,26
5832,2019-03-01,09:20,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,27
5833,2019-03-01,10:50,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,26
5834,2019-03-01,11:20,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,25
5835,2019-03-01,14:20,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,27
5836,2019-03-01,15:00,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,28
5837,2019-03-01,16:40,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,26
5838,2019-03-01,16:50,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,26
5839,2019-03-01,18:10,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,28
5840,2019-03-09,07:00,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,44
5841,2019-03-09,07:40,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,50
5842,2019-03-09,08:40,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,42
5843,2019-03-09,08:50,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,53
5844,2019-03-09,10:40,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,41
5845,2019-03-09,11:10,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,58
5846,2019-03-09,13:10,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,48
5847,2019-03-09,14:10,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,52
5848,2019-03-09,16:20,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,53
5849,2019-03-09,17:50,Los Angeles,Union Station,Economy,1,San Francisco,Salesforce Transit Center,43
5850,2019-03-03,08:10,New York,Port Authority Station,Economy,2,Washington,Union Station,37
5851,2019-03-03,08:20,New York,Port Authority Station,Economy,2,Washington,Union Station,31
5852,2019-03-03,11:10,New York,Port Authority Station,Economy,2,Washington,Union Station,35
5853,2019-03-03,12:00,New York,Port Authority Station,Economy,2,Washington,Union Station,36
5854,2019-03-03,12:30,New York,Port Authority Station,Economy,2,Washington,Union Station,36
5855,2019-03-03,13:40,New York,Port Authority Station,Economy,2,Washington,Union Station,41
5856,2019-03-03,14:00,New York,Port Authority Station,Economy,2,Washington,Union Station,33
5857,2019-03-03,19:30,New York,Port Authority Station,Economy,2,Washington,Union Station,35
5858,2019-03-07,08:10,New York,Port Authority Station,Economy,1,Washington,Union Station,38
5859,2019-03-07,08:20,New York,Port Authority Station,Economy,1,Washington,Union Station,38
5860,2019-03-07,11:10,New York,Port Authority Station,Economy,1,Washington,Union Station,36
5861,2019-03-07,12:00,New York,Port Authority Station,Economy,1,Washington,Union Station,35
5862,2019-03-07,12:30,New York,Port Authority Station,Economy,1,Washington,Union Station,40
5863,2019-03-07,13:40,New York,Port Authority Station,Economy,1,Washington,Union Station,40
5864,2019-03-07,14:00,New York,Port Authority Station,Economy,1,Washington,Union Station,40
5865,2019-03-07,19:30,New York,Port Authority Station,Economy,1,Washington,Union Station,42
5866,2019-03-05,18:10,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,35
5867,2019-03-12,06:40,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,27
5868,2019-03-12,07:40,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,31
5869,2019-03-12,08:40,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,26
5870,2019-03-12,08:50,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,23
5871,2019-03-12,10:10,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,24
5872,2019-03-12,12:30,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,26
5873,2019-03-12,14:00,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,26
5874,2019-03-12,16:20,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,26
5875,2019-03-12,19:10,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,31
5876,2019-03-04,07:40,Philadelphia,Intercity Terminal,Economy,2,New York,Port Authority Station,23
5877,2019-03-04,08:00,Philadelphia,Intercity Terminal,Economy,2,New York,Port Authority Station,21
5878,2019-03-04,11:30,Philadelphia,Intercity Terminal,Economy,2,New York,Port Authority Station,22
5879,2019-03-04,14:10,Philadelphia,Intercity Terminal,Economy,2,New York,Port Authority Station,20
5880,2019-03-04,16:30,Philadelphia,Intercity Terminal,Economy,2,New York,Port Authority Station,22
5881,2019-03-04,18:30,Philadelphia,Intercity Terminal,Economy,2,New York,Port Authority Station,24
5882,2019-03-04,19:40,Philadelphia,Intercity Terminal,Economy,2,New York,Port Authority Station,22
5883,2019-03-01,07:40,Philadelphia,Intercity Terminal,Economy,4,New York,Port Authority Station,21
5884,2019-03-01,08:00,Philadelphia,Intercity Terminal,Economy,4,New York,Port Authority Station,26
5885,2019-03-01,11:30,Philadelphia,Intercity Terminal,Economy,4,New York,Port Authority Station,20
5886,2019-03-01,14:10,Philadelphia,Intercity Terminal,Economy,4,New York,Port Authority Station,20
5887,2019-03-01,16:30,Philadelphia,Intercity Terminal,Economy,4,New York,Port Authority Station,22
5888,2019-03-01,18:30,Philadelphia,Intercity Terminal,Economy,4,New York,Port Authority Station,26
5889,2019-03-01,19:40,Philadelphia,Intercity Terminal,Economy,4,New York,Port Authority Station,23
5890,2019-03-03,06:40,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,46
5891,2019-03-03,08:10,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,48
5892,2019-03-03,08:30,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,43
5893,2019-03-03,08:50,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,51
5894,2019-03-03,10:00,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,49
