,city,date,event_name,time,venue,venue_address,number_of_tickets,category,event_type
3014,New York,2019-03-13,Americo,19:30,La Boom,"56-15 Northern Boulevard, Woodside",,International,Music
3015,New York,2019-03-13,Chemical Brothers,18:30,Forest Hills Stadium,"1 Tennis Place, Forest Hills",,Rock,Music
3016,New York,2019-03-13,Esscalation Music Festival,19:00,Melrose Ballroom,3608 33rd Street,,Electronica,Music
3017,New York,2019-03-13,Greensky Bluegrass,19:00,Pier 17,89 South Street,,Blues,Music
3018,New York,2019-03-13,Jason Isbell,19:00,Prospect Park Bandshell,"141 Prospect Park West, Brooklyn",,Country,Music
3019,New York,2019-03-13,Jethro Tull,18:00,Forest Hills Stadium,"1 Tennis Place, Forest Hills",,Rock,Music
3020,New York,2019-03-13,Laura Osnes,17:30,Sony Hall,235 West 46th Street,,Classical,Music
3021,New York,2019-03-13,Low,18:30,Murmrr,"17 Eastern Parkway, Brooklyn",,Rock,Music
3022,New York,2019-03-13,Lyfe Jennings,19:30,Sony Hall,235 West 46th Street,,Blues,Music
3023,Los Angeles,2019-03-02,Trojans Vs Bulldogs,19:00,LA Memorial Coliseum,3911 Figueroa Street,,Football,Sports
3024,New York,2019-03-02,Squeeze,17:00,Pier 17,89 South Street,,Rock,Music
3025,New York,2019-03-02,The National,18:00,Prospect Park Bandshell,"141 Prospect Park West, Brooklyn",,Rock,Music
3026,New York,2019-03-02,The Struts,18:30,Pier 17,89 South Street,,Rock,Music
3027,New York,2019-03-02,Thee Oh Sees,19:00,Warsaw,"261 Driggs Avenue, Brooklyn",,Rock,Music
3028,Philadelphia,2019-03-05,Eagles Vs Cowboys,18:30,Lincoln Financial Field,1 Lincoln Financial Field Way,,Football,Sports
3029,Philadelphia,2019-03-05,Owls Vs Tigers,19:00,Lincoln Financial Field,1 Lincoln Financial Field Way,,Football,Sports
3030,Philadelphia,2019-03-05,Owls Vs Yellow Jackets,18:00,Lincoln Financial Field,1 Lincoln Financial Field Way,,Football,Sports
3031,Philadelphia,2019-03-05,Phillies Vs Mets,18:00,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
3032,New York,2019-03-04,Mets Vs Braves,19:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
3033,New York,2019-03-04,Mets Vs Phillies,17:30,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
3034,New York,2019-03-04,Mets Vs Rockies,18:30,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
3035,New York,2019-03-04,Yankees Vs Indians,17:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
3036,New York,2019-03-04,Yankees Vs Rangers,17:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
3037,New York,2019-03-04,Yankees Vs Rays,18:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
3038,San Francisco,2019-03-04,Celine Dion,19:30,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,,Pop,Music
3039,San Francisco,2019-03-04,Electric Feels,17:30,August Hall,420 Mason Street,,Electronica,Music
3040,San Francisco,2019-03-04,Okkervil River,17:00,The Chapel,777 Valencia Street,,Country,Music
3041,San Francisco,2019-03-04,Thee Oh Sees,17:00,The Chapel,777 Valencia Street,,Rock,Music
3042,San Francisco,2019-03-02,Thee Oh Sees,17:30,The Chapel,777 Valencia Street,,Rock,Music
3043,Philadelphia,2019-03-08,Don Broco,17:30,The Foundry,29 East Allen Street 2nd Floor,,Rock,Music
3044,Philadelphia,2019-03-08,Hot Water Music,19:30,Underground Arts,1200 Callowhill Street,,Rock,Music
3045,Philadelphia,2019-03-08,Nav With Killy,19:30,The Fillmore Philadelphia,29 East Allen Street,,Hip Hop,Music
3046,Philadelphia,2019-03-08,Northlane,18:30,The Foundry,29 East Allen Street 2nd Floor,,Rock,Music
3047,New York,2019-03-03,The Struts,19:30,Pier 17,89 South Street,,Rock,Music
3048,Philadelphia,2019-03-14,Don Broco,19:30,The Foundry,29 East Allen Street 2nd Floor,,Rock,Music
3049,Philadelphia,2019-03-14,The Lemonheads,19:30,The Foundry,29 East Allen Street 2nd Floor,,Rock,Music
3050,Vancouver,2019-03-08,Billy Idol,18:30,PNE Amphitheatre,2901 East Hastings Street,,Rock,Music
3051,Vancouver,2019-03-08,Styx,19:30,PNE Amphitheatre,2901 East Hastings Street,,Rock,Music
3052,San Diego,2019-03-13,The Hives,18:00,The Observatory North Park,2891 University Avenue,,Rock,Music
3053,San Francisco,2019-03-09,Giants Vs Phillies,19:00,Oracle Park,24 Willie Mays Plaza,1,,
3054,Philadelphia,2019-03-06,Nav With Killy,17:00,The Fillmore Philadelphia,29 East Allen Street,1,,
3055,Atlanta,2019-03-11,United Vs Earthquakes,18:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,4,,
3056,San Diego,2019-03-01,Vampire Weekend,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,3,,
3057,Vancouver,2019-03-04,Smokey Robinson,19:00,PNE Amphitheatre,2901 East Hastings Street,3,,
3058,Atlanta,2019-03-02,Yellow Jackets Vs Bulldogs,17:30,Bobby Dodd Stadium at Historic Grant Field,177 North Avenue Northwest,4,,
3059,Los Angeles,2019-03-03,Girl In Red,18:30,The Teragram Ballroom,1234 West 7th Street,4,,
3060,Portland,2019-03-09,Timbers Vs Dc United,19:00,Providence Park,1844 Southwest Morrison Street,4,,
3061,New York,2019-03-09,Buddy Guy,17:00,Sony Hall,235 West 46th Street,3,,
3062,Seattle,2019-03-11,Sounders Vs Red Bulls,19:30,CenturyLink Field,800 Occidental Avenue South,3,,
3063,Toronto,2019-03-12,Blue Jays Vs Orioles,17:00,Rogers Centre,1 Blue Jays Way,2,,
3064,Phoenix,2019-03-12,Diamondbacks Vs Brewers,18:00,Chase Field,401 East Jefferson Street,2,,
3065,Phoenix,2019-03-08,Arizona Vs La Dodgers,19:00,Chase Field,401 East Jefferson Street,3,,
3066,New York,2019-03-12,Mets Vs Indians,19:30,Citi Field,123-01 Roosevelt Avenue,2,,
3067,Los Angeles,2019-03-09,Lafc Vs Atlanta United,18:00,Banc of California Stadium,3939 South Figueroa Street,2,,
3068,Philadelphia,2019-03-04,Phillies Vs Diamondbacks,19:30,Citizens Bank Park,1 Citizens Bank Way,3,,
3069,San Francisco,2019-03-12,Okkervil River,19:00,The Chapel,777 Valencia Street,1,,
3070,Chicago,2019-03-05,New Found Glory,17:30,Concord Music Hall,2047 North Milwaukee Avenue,2,,
3071,Chicago,2019-03-12,White Sox Vs Tigers,18:30,Guaranteed Rate Field,333 West 35th Street,3,,
3072,Seattle,2019-03-03,Mariners Vs Rangers,18:00,T-Mobile Park,1250 1st Avenue South,3,,
3073,Los Angeles,2019-03-09,Gloryhammer,19:00,1720(tm),1720 East 16th Street,1,,
3074,Los Angeles,2019-03-12,Dodgers Vs Giants,19:30,Dodger Stadium,1000 Vin Scully Ave,1,,
3075,New York,2019-03-01,Mets Vs Padres,19:00,Citi Field,123-01 Roosevelt Avenue,2,,
3076,Seattle,2019-03-04,Mariners Vs Angels,18:00,T-Mobile Park,1250 1st Avenue South,2,,
3077,London,2019-03-02,Wallows,19:30,Electric Brixton,Town Hall Parade,2,,
3078,San Francisco,2019-03-03,Giants Vs Nationals,18:00,Oracle Park,24 Willie Mays Plaza,4,,
3079,Philadelphia,2019-03-06,Blueface,17:00,The Fillmore Philadelphia,29 East Allen Street,4,,
3080,Philadelphia,2019-03-01,Hot Water Music,17:00,Underground Arts,1200 Callowhill Street,1,,
3081,New York,2019-03-03,Mets Vs Indians,19:00,Citi Field,123-01 Roosevelt Avenue,4,,
3082,New York,2019-03-12,Harlem Gospel Choir,17:30,Sony Hall,235 West 46th Street,1,,
3083,Toronto,2019-03-05,Toronto Fc Vs Impact,18:30,BMO Field,170 Princes' Boulevard,1,,
3084,Atlanta,2019-03-02,Falcons Vs Redskins,19:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,3,,
3085,New York,2019-03-08,Mets Vs Pirates,17:00,Citi Field,123-01 Roosevelt Avenue,1,,
3086,Seattle,2019-03-05,Seattle Vs La Angels,18:00,T-Mobile Park,1250 1st Avenue South,1,,
3087,New York,2019-03-01,Thee Oh Sees,18:00,Warsaw,"261 Driggs Avenue, Brooklyn",3,,
3088,Chicago,2019-03-08,Cubs Vs Brewers,17:00,Wrigley Field,1060 West Addison Street,1,,
3089,New York,2019-03-09,Mets Vs Diamondbacks,18:00,Citi Field,123-01 Roosevelt Avenue,2,,
3090,Atlanta,2019-03-03,Yellow Jackets Vs Bulls,17:30,Bobby Dodd Stadium at Historic Grant Field,177 North Avenue Northwest,1,,
3091,San Diego,2019-03-04,Through The Roots,18:00,The Observatory North Park,2891 University Avenue,2,,
3092,Chicago,2019-03-01,White Sox Vs Angels,17:00,Guaranteed Rate Field,333 West 35th Street,2,,
3093,New York,2019-03-12,Thee Oh Sees,19:30,Warsaw,"261 Driggs Avenue, Brooklyn",2,,
3094,San Diego,2019-03-08,Local Natives,17:00,The Observatory North Park,2891 University Avenue,4,,
3095,San Diego,2019-03-10,Alejandro Sanz,19:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,2,,
3096,Seattle,2019-03-06,Huskies Vs Cougars,19:00,Husky Stadium,3800 Montlake Boulevard Northeast,4,,
3097,London,2019-03-06,Wallows,17:00,Electric Brixton,Town Hall Parade,1,,
3098,San Francisco,2019-03-01,Cher,17:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,4,,
3099,Vancouver,2019-03-06,Styx,19:30,PNE Amphitheatre,2901 East Hastings Street,4,,
3100,New York,2019-03-10,Vivian Green,17:00,Sony Hall,235 West 46th Street,3,,
3101,New York,2019-03-02,Crooked Colours,19:30,Rough Trade NYC,"64 North 9th Street, Brooklyn",3,,
3102,Philadelphia,2019-03-02,Girl In Red,19:00,The Foundry,29 East Allen Street 2nd Floor,2,,
3103,Atlanta,2019-03-13,Panthers Vs Jaguars,19:30,Georgia State Stadium,755 Hank Aaron Drive Southeast,1,,
3104,Los Angeles,2019-03-11,Rams Vs Cardinals,18:00,LA Memorial Coliseum,3911 Figueroa Street,2,,
3105,Los Angeles,2019-03-02,Lafc Vs Atlanta United,17:30,Banc of California Stadium,3939 South Figueroa Street,1,,
3106,Portland,2019-03-05,Bryan Adams,19:30,Theater Of The Clouds,1016-1098 North Center Court Street,2,,
3107,New York,2019-03-11,Yankees Vs Orioles,19:30,Yankee Stadium,1 East 161 Street,3,,
3108,Los Angeles,2019-03-07,Sparks Vs Lynx,18:00,STAPLES Center,1111 South Figueroa Street,1,,
3109,New York,2019-03-01,Esscalation Music Festival,19:30,Melrose Ballroom,3608 33rd Street,3,,
3110,Philadelphia,2019-03-05,Nav With Killy,19:30,The Fillmore Philadelphia,29 East Allen Street,3,,
3111,Los Angeles,2019-03-09,Sparks Vs Mystics,17:00,STAPLES Center,1111 South Figueroa Street,2,,
3112,Los Angeles,2019-03-06,Girl In Red,18:00,The Teragram Ballroom,1234 West 7th Street,2,,
3113,New York,2019-03-05,Yankees Vs Angels,17:00,Yankee Stadium,1 East 161 Street,1,,
3114,Atlanta,2019-03-01,United Vs United,18:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,4,,
3115,Atlanta,2019-03-08,Falcons Vs Rams,19:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,4,,
3116,Seattle,2019-03-11,Mariners Vs White Sox,18:00,T-Mobile Park,1250 1st Avenue South,1,,
3117,New York,2019-03-02,Squeeze,17:00,Pier 17,89 South Street,2,,
3118,Portland,2019-03-04,Timbers Vs Rsl,17:00,Providence Park,1844 Southwest Morrison Street,2,,
3119,Philadelphia,2019-03-02,Girl In Red,19:00,The Foundry,29 East Allen Street 2nd Floor,3,,
3120,Los Angeles,2019-03-05,Dodgers Vs Giants,17:00,Dodger Stadium,1000 Vin Scully Ave,1,,
3121,San Francisco,2019-03-06,The Drums,18:30,August Hall,420 Mason Street,1,,
3122,San Diego,2019-03-03,Psychedelic Furs,18:30,The Observatory North Park,2891 University Avenue,1,,
3123,New York,2019-03-03,Blackbear,19:00,Pier 17,89 South Street,,,
3124,New York,2019-03-07,Blackbear,17:00,Pier 17,89 South Street,,,
3125,New York,2019-03-11,Blackbear,19:30,Pier 17,89 South Street,,,
3126,New York,2019-03-13,Blackbear,18:30,Pier 17,89 South Street,,,
3127,New York,2019-03-03,Blackbear,19:00,Pier 17,89 South Street,3,,
3128,Portland,2019-03-04,Bryan Adams,19:00,Theater Of The Clouds,1016-1098 North Center Court Street,4,,
3129,Vancouver,2019-03-02,Whitecaps Vs Earthquakes,17:00,BC Place,777 Pacific Boulevard,3,,
3130,New York,2019-03-04,Vertical Horizon,18:30,Sony Hall,235 West 46th Street,2,,
3131,Philadelphia,2019-03-06,Owls Vs Terrapins,18:30,Lincoln Financial Field,1 Lincoln Financial Field Way,3,,
3132,Seattle,2019-03-02,Sounders Vs Timbers,19:00,CenturyLink Field,800 Occidental Avenue South,2,,
3133,Los Angeles,2019-03-06,Usc Vs Ucla,17:30,LA Memorial Coliseum,3911 Figueroa Street,3,,
3134,Seattle,2019-03-08,Sounders Vs Revolution,18:30,CenturyLink Field,800 Occidental Avenue South,4,,
3135,Portland,2019-03-04,Rob Thomas,18:00,Theater Of The Clouds,1016-1098 North Center Court Street,,,
3136,Portland,2019-03-07,Rob Thomas,19:00,Theater Of The Clouds,1016-1098 North Center Court Street,,,
3137,Portland,2019-03-14,Rob Thomas,19:00,Theater Of The Clouds,1016-1098 North Center Court Street,,,
3138,Portland,2019-03-03,Rob Thomas,18:30,Theater Of The Clouds,1016-1098 North Center Court Street,3,,
3139,New York,2019-03-05,Mets Vs Pirates,17:30,Citi Field,123-01 Roosevelt Avenue,4,,
3140,Los Angeles,2019-03-04,Usc Vs Utah,19:00,LA Memorial Coliseum,3911 Figueroa Street,2,,
3141,Sacramento,2019-03-02,Republic Vs Toros,18:30,Papa Murphy's Park,1600 Exposition Boulevard,3,,
3142,New York,2019-03-02,The Paper Kites,17:30,Murmrr,"17 Eastern Parkway, Brooklyn",,,
3143,New York,2019-03-05,The Paper Kites,19:30,Murmrr,"17 Eastern Parkway, Brooklyn",,,
3144,New York,2019-03-06,The Paper Kites,19:00,Murmrr,"17 Eastern Parkway, Brooklyn",,,
3145,New York,2019-03-08,The Paper Kites,19:00,Murmrr,"17 Eastern Parkway, Brooklyn",,,
3146,New York,2019-03-09,The Paper Kites,17:00,Murmrr,"17 Eastern Parkway, Brooklyn",,,
3147,New York,2019-03-10,The Paper Kites,18:30,Murmrr,"17 Eastern Parkway, Brooklyn",,,
3148,New York,2019-03-14,The Paper Kites,19:30,Murmrr,"17 Eastern Parkway, Brooklyn",,,
3149,New York,2019-03-02,The Paper Kites,17:30,Murmrr,"17 Eastern Parkway, Brooklyn",3,,
3150,Philadelphia,2019-03-02,Owls Vs Yellow Jackets,19:00,Lincoln Financial Field,1 Lincoln Financial Field Way,3,,
3151,New York,2019-03-02,Mets Vs Rockies,17:30,Citi Field,123-01 Roosevelt Avenue,1,,
3152,London,2019-03-01,Imperial Daze,18:00,The Victoria Dalston,451 Queensbridge Road,,,
3153,London,2019-03-04,Imperial Daze,17:30,The Victoria Dalston,451 Queensbridge Road,,,
3154,London,2019-03-08,Imperial Daze,19:30,The Victoria Dalston,451 Queensbridge Road,,,
3155,London,2019-03-09,Imperial Daze,19:30,The Victoria Dalston,451 Queensbridge Road,,,
3156,London,2019-03-10,Imperial Daze,18:00,The Victoria Dalston,451 Queensbridge Road,,,
3157,London,2019-03-13,Imperial Daze,18:30,The Victoria Dalston,451 Queensbridge Road,,,
3158,San Diego,2019-03-04,Through The Roots,18:00,The Observatory North Park,2891 University Avenue,,,
3159,San Diego,2019-03-05,Through The Roots,19:30,The Observatory North Park,2891 University Avenue,,,
3160,San Diego,2019-03-06,Through The Roots,17:00,The Observatory North Park,2891 University Avenue,,,
3161,San Diego,2019-03-08,Through The Roots,18:00,The Observatory North Park,2891 University Avenue,,,
3162,San Diego,2019-03-09,Through The Roots,19:30,The Observatory North Park,2891 University Avenue,,,
3163,San Diego,2019-03-04,Through The Roots,18:00,The Observatory North Park,2891 University Avenue,4,,
3164,Los Angeles,2019-03-07,Usc Vs Oregon,18:00,LA Memorial Coliseum,3911 Figueroa Street,4,,
3165,New York,2019-03-02,Kishi Bashi,19:30,Murmrr,"17 Eastern Parkway, Brooklyn",2,,
3166,New York,2019-03-04,The Paper Kites,17:30,Murmrr,"17 Eastern Parkway, Brooklyn",1,,
3167,San Diego,2019-03-06,Tuxedo,17:00,The Observatory North Park,2891 University Avenue,2,,
3168,New York,2019-03-06,Mets Vs Cubs,19:00,Citi Field,123-01 Roosevelt Avenue,4,,
3169,Los Angeles,2019-03-02,Lafc Vs Atlanta United,17:30,Banc of California Stadium,3939 South Figueroa Street,2,,
3170,Vancouver,2019-03-03,Beach Boys,19:30,PNE Amphitheatre,2901 East Hastings Street,4,,
3171,New York,2019-03-02,Madonna Brooklyn,18:30,BAM Howard Gilman Opera House,"Peter Jay Sharp Building, 30 Lafayette Avenue, Brooklyn",3,,
3172,Anaheim,2019-03-04,Angels Vs Mariners,19:30,Angel Stadium of Anaheim,2000 East Gene Autry Way,2,,
3173,Los Angeles,2019-03-01,Kishi Bashi,17:30,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,,,
3174,Los Angeles,2019-03-05,Kishi Bashi,17:00,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,,,
3175,Los Angeles,2019-03-06,Kishi Bashi,17:00,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,,,
3176,Los Angeles,2019-03-08,Kishi Bashi,17:00,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,,,
3177,Los Angeles,2019-03-14,Kishi Bashi,19:30,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,,,
3178,Philadelphia,2019-03-04,Don Broco,19:30,The Foundry,29 East Allen Street 2nd Floor,2,,
3179,Seattle,2019-03-04,Seattle Vs Atlanta,18:00,Alaska Airlines Arena,3870 Montlake Boulevard Northeast,1,,
3180,Philadelphia,2019-03-04,Owls Vs Bison,18:00,Lincoln Financial Field,1 Lincoln Financial Field Way,4,,
3181,Los Angeles,2019-03-04,Dodgers Vs Rockies,17:30,Dodger Stadium,1000 Vin Scully Ave,,,
3182,Los Angeles,2019-03-05,Dodgers Vs Rockies,18:30,Dodger Stadium,1000 Vin Scully Ave,,,
3183,Los Angeles,2019-03-07,Dodgers Vs Rockies,18:30,Dodger Stadium,1000 Vin Scully Ave,,,
3184,Los Angeles,2019-03-08,Dodgers Vs Rockies,18:30,Dodger Stadium,1000 Vin Scully Ave,,,
3185,Los Angeles,2019-03-13,Dodgers Vs Rockies,19:30,Dodger Stadium,1000 Vin Scully Ave,,,
3186,Los Angeles,2019-03-14,Dodgers Vs Rockies,19:30,Dodger Stadium,1000 Vin Scully Ave,,,
3187,Los Angeles,2019-03-04,Dodgers Vs Rockies,17:30,Dodger Stadium,1000 Vin Scully Ave,2,,
3188,New York,2019-03-04,Mets Vs Phillies,17:30,Citi Field,123-01 Roosevelt Avenue,4,,
3189,New York,2019-03-02,Yankees Vs Indians,17:30,Yankee Stadium,1 East 161 Street,,,
3190,New York,2019-03-04,Yankees Vs Indians,17:00,Yankee Stadium,1 East 161 Street,,,
3191,New York,2019-03-07,Yankees Vs Indians,17:00,Yankee Stadium,1 East 161 Street,,,
3192,New York,2019-03-14,Yankees Vs Indians,19:00,Yankee Stadium,1 East 161 Street,,,
3193,San Francisco,2019-03-06,The Drums,18:30,August Hall,420 Mason Street,2,,
3194,Napa,2019-03-01,Jon B,17:30,Blue Note Napa,1030 Main Street,,,
3195,Napa,2019-03-03,Jon B,19:00,Blue Note Napa,1030 Main Street,,,
3196,Napa,2019-03-10,Jon B,19:30,Blue Note Napa,1030 Main Street,,,
3197,Napa,2019-03-11,Jon B,18:30,Blue Note Napa,1030 Main Street,,,
3198,Napa,2019-03-14,Jon B,18:00,Blue Note Napa,1030 Main Street,,,
3199,New York,2019-03-03,Nycfc Vs Timbers,18:00,Yankee Stadium,1 East 161 Street,2,,
3200,New York,2019-03-01,Lyfe Jennings,18:00,Sony Hall,235 West 46th Street,,,
3201,New York,2019-03-02,Lyfe Jennings,19:30,Sony Hall,235 West 46th Street,,,
3202,New York,2019-03-04,Lyfe Jennings,17:30,Sony Hall,235 West 46th Street,,,
3203,New York,2019-03-06,Lyfe Jennings,19:30,Sony Hall,235 West 46th Street,,,
3204,New York,2019-03-11,Lyfe Jennings,19:00,Sony Hall,235 West 46th Street,,,
3205,New York,2019-03-13,Lyfe Jennings,19:30,Sony Hall,235 West 46th Street,,,
3206,Las Vegas,2019-03-03,Young The Giant,18:00,Downtown Las Vegas Events Center - DLVEC,200 South 3rd Street,3,,
3207,San Francisco,2019-03-04,Electric Feels,17:30,August Hall,420 Mason Street,2,,
3208,Sacramento,2019-03-07,Republic Vs Toros,17:00,Papa Murphy's Park,1600 Exposition Boulevard,4,,
3209,New York,2019-03-08,Yankees Vs Blue Jays,17:30,Yankee Stadium,1 East 161 Street,1,,
3210,San Diego,2019-03-02,Padres Vs Orioles,17:00,Petco Park,100 Park Boulevard,4,,
3211,New York,2019-03-02,Low,18:30,Murmrr,"17 Eastern Parkway, Brooklyn",4,,
3212,San Diego,2019-03-07,Padres Vs Diamondbacks,19:30,Petco Park,100 Park Boulevard,4,,
3213,New York,2019-03-02,Mets Vs Dodgers,19:00,Citi Field,123-01 Roosevelt Avenue,4,,
3214,Los Angeles,2019-03-05,Usc Vs Utah,19:30,LA Memorial Coliseum,3911 Figueroa Street,3,,
3215,Philadelphia,2019-03-02,Phillies Vs Braves,18:30,Citizens Bank Park,1 Citizens Bank Way,,,
3216,Philadelphia,2019-03-09,Phillies Vs Braves,19:30,Citizens Bank Park,1 Citizens Bank Way,,,
3217,Philadelphia,2019-03-11,Phillies Vs Braves,18:00,Citizens Bank Park,1 Citizens Bank Way,,,
3218,Philadelphia,2019-03-14,Phillies Vs Braves,17:00,Citizens Bank Park,1 Citizens Bank Way,,,
3219,Philadelphia,2019-03-02,Phillies Vs Braves,18:30,Citizens Bank Park,1 Citizens Bank Way,4,,
3220,New York,2019-03-10,Vivian Green,17:00,Sony Hall,235 West 46th Street,1,,
3221,San Francisco,2019-03-02,Thee Oh Sees,17:30,The Chapel,777 Valencia Street,,,
3222,San Francisco,2019-03-04,Thee Oh Sees,17:00,The Chapel,777 Valencia Street,,,
3223,San Francisco,2019-03-05,Thee Oh Sees,18:30,The Chapel,777 Valencia Street,,,
3224,San Francisco,2019-03-09,Thee Oh Sees,19:30,The Chapel,777 Valencia Street,,,
3225,San Francisco,2019-03-05,Thee Oh Sees,18:30,The Chapel,777 Valencia Street,4,,
3226,Philadelphia,2019-03-03,Don Broco,17:00,The Foundry,29 East Allen Street 2nd Floor,2,,
3227,New York,2019-03-04,Shanice,19:00,Sony Hall,235 West 46th Street,1,,
3228,Los Angeles,2019-03-05,Dodgers Vs Rockies,18:30,Dodger Stadium,1000 Vin Scully Ave,1,,
3229,New York,2019-03-12,Vertical Horizon,18:00,Sony Hall,235 West 46th Street,2,,
3230,San Diego,2019-03-03,Psychedelic Furs,18:30,The Observatory North Park,2891 University Avenue,4,,
3231,Los Angeles,2019-03-05,Dodgers Vs Giants,17:00,Dodger Stadium,1000 Vin Scully Ave,4,,
3232,Livermore,2019-03-09,Josh Groban,19:00,Concerts at Wente Vineyards,5050 Arroyo Road,,Pop,Music
3233,Livermore,2019-03-09,Josh Groban,19:00,Concerts at Wente Vineyards,5050 Arroyo Road,3,,
3234,San Jose,2019-03-04,Cruz Azul Vs Atlas,17:30,Avaya Stadium,1145 Coleman Avenue,,Soccer,Sports
3235,San Jose,2019-03-04,Cruz Azul Vs Atlas,17:30,Avaya Stadium,1145 Coleman Avenue,2,,
3236,Berkeley,2019-03-11,Berkeley World Music Festival,18:00,2500 Durant Ave,2500 Durant Avenue,2,,
3237,Berkeley,2019-03-03,Phutureprimitive,19:30,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,2,,
3238,Napa,2019-03-14,Water Seed,19:00,Blue Note Napa,1030 Main Street,3,,
3239,San Francisco,2019-03-09,Carmina Burana,17:30,San Francisco Symphony,201 Van Ness Avenue,2,,
3240,San Francisco,2019-03-13,Giants Vs Brewers,18:00,Oracle Park,24 Willie Mays Plaza,3,,
3241,San Francisco,2019-03-08,Giants Vs Brewers,19:00,Oracle Park,24 Willie Mays Plaza,2,,
3242,San Francisco,2019-03-12,Allan Rayman,17:30,August Hall,420 Mason Street,1,,
3243,San Francisco,2019-03-02,Giants Vs Nationals,18:30,Oracle Park,24 Willie Mays Plaza,1,,
3244,Yountville,2019-03-02,Todd Rundgren,17:00,Napa Valley Performing Arts Center,100 California Drive,2,,
3245,Rohnert Park,2019-03-12,Billy Currington,17:00,SOMO Village Event Center,1100 Valley House Drive,2,,
3246,Rohnert Park,2019-03-08,Aaron Lewis,17:00,SOMO Village Event Center,1100 Valley House Drive,3,,
3247,Napa,2019-03-01,Acoustic Alchemy,17:30,Blue Note Napa,1030 Main Street,4,,
3248,San Francisco,2019-03-10,Okkervil River,19:00,The Chapel,777 Valencia Street,,Country,Music
3249,San Francisco,2019-03-10,Okkervil River,19:00,The Chapel,777 Valencia Street,4,,
3250,San Francisco,2019-03-12,Celine Dion,17:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,3,,
3251,Brisbane,2019-03-07,Star City Music Festival,18:00,Brisbane Community Park,"Brisbane, California 94005, United States",1,,
3252,San Francisco,2019-03-06,Giants Vs Phillies,18:00,Oracle Park,24 Willie Mays Plaza,4,,
3253,San Francisco,2019-03-01,Celine Dion,19:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,4,,
3254,Berkeley,2019-03-11,Chris Webby,19:30,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,1,,
3255,Berkeley,2019-03-13,Fidlar,19:00,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,1,,
3256,San Francisco,2019-03-14,Giants Vs Diamondbacks,19:30,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
3257,San Francisco,2019-03-14,Giants Vs Dodgers,19:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
3258,San Francisco,2019-03-14,Giants Vs Marlins,19:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
3259,San Francisco,2019-03-14,Giants Vs Nationals,17:30,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
3260,San Francisco,2019-03-14,Giants Vs Diamondbacks,19:30,Oracle Park,24 Willie Mays Plaza,2,,
3261,Livermore,2019-03-09,Josh Groban,19:00,Concerts at Wente Vineyards,5050 Arroyo Road,4,,
3262,Oakland,2019-03-11,Raiders Vs Chiefs,18:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,2,,
3263,Brisbane,2019-03-08,Star City Music Festival,17:30,Brisbane Community Park,"Brisbane, California 94005, United States",3,,
3264,Livermore,2019-03-06,Josh Groban,17:00,Concerts at Wente Vineyards,5050 Arroyo Road,1,,
3265,Napa,2019-03-09,Mandy Harvey,19:00,Blue Note Napa,1030 Main Street,,Jazz,Music
3266,Napa,2019-03-09,Roy Ayers,17:00,Blue Note Napa,1030 Main Street,4,,
3267,San Francisco,2019-03-05,Thee Oh Sees,18:30,The Chapel,777 Valencia Street,,Rock,Music
3268,San Francisco,2019-03-04,Giants Vs Diamondbacks,18:30,Oracle Park,24 Willie Mays Plaza,2,,
3269,San Francisco,2019-03-13,Allan Rayman,18:30,August Hall,420 Mason Street,1,,
3270,Seattle,2019-03-09,Mariners Vs Angels,19:00,T-Mobile Park,1250 1st Avenue South,2,,
